filename,input_color_overall_percentage,output_color_overall_percentage,input_Black_percentage,input_Blue_percentage,input_Red_percentage,input_Green_percentage,input_Yellow_percentage,input_Grey_percentage,input_Fuchsia_percentage,input_Orange_percentage,input_Teal_percentage,input_Brown_percentage,output_Black_percentage,output_Blue_percentage,output_Red_percentage,output_Green_percentage,output_Yellow_percentage,output_Grey_percentage,output_Fuchsia_percentage,output_Orange_percentage,output_Teal_percentage,output_Brown_percentage,overall_percentage_ratio,Black_percentage_ratio,Blue_percentage_ratio,Red_percentage_ratio,Green_percentage_ratio,Yellow_percentage_ratio,Grey_percentage_ratio,Fuchsia_percentage_ratio,Orange_percentage_ratio,Teal_percentage_ratio,Brown_percentage_ratio,input_num_enclosed_spaces,output_num_enclosed_spaces,input_enclosed_space_sizes_sum,input_enclosed_space_sizes_mean,input_enclosed_space_sizes_count,output_enclosed_space_sizes_sum,output_enclosed_space_sizes_mean,output_enclosed_space_sizes_count,is_mirror_x_same_as_output,is_mirror_y_same_as_output,overlap_input_mean_x,overlap_input_std_x,overlap_input_mean_y,overlap_input_std_y,overlap_transformed_mean_x,overlap_transformed_std_x,overlap_transformed_mean_y,overlap_transformed_std_y,overlap_output_mean_x,overlap_output_std_x,overlap_output_mean_y,overlap_output_std_y,overlap_input_spatial_similarity,overlap_output_spatial_similarity,overlap_hungarian_similarity,is_rot_90_same_as_output,is_rot_180_same_as_output,is_rot_270_same_as_output,shape_same,shape_inverted,multiples_x,multiples_y,scale_x,scale_y,input_shape_x,input_shape_y,output_shape_x,output_shape_y,shiftinput_mean_x,shiftinput_std_x,shiftinput_mean_y,shiftinput_std_y,shiftshifted_mean_x,shiftshifted_std_x,shiftshifted_mean_y,shiftshifted_std_y,shiftoutput_mean_x,shiftoutput_std_x,shiftoutput_mean_y,shiftoutput_std_y,shifthungarian_similarity,shiftdirection_down,shiftdirection_left,shiftdirection_right,shiftdirection_up,cluster
0b148d64.json,44.92007329247489,63.94708994708995,55.07992670752512,12.280701754385964,14.214106695309702,3.606237816764133,3.405572755417957,0.0,0.0,0.0,11.413454270597128,0.0,36.05291005291006,0.0,24.0,19.57671957671958,20.37037037037037,0.0,0.0,0.0,0.0,0.0,1.4346733064383397,0.6524894416329355,0.6666666666666666,1.8033333333333328,2.4761904761904763,2.6604938271604937,1.0,1.0,1.0,0.6666666666666666,1.0,13.333333333333334,3.333333333333333,26.666666666666668,1.8823953823953825,13.333333333333334,4.0,1.2222222222222223,3.333333333333333,0.0,0.0,9.10067222760124,6.112694814083292,9.078266112121872,5.898260424939704,3.5724101479915435,2.384467604988349,3.4981207423067886,2.386345034355858,3.7145440895440895,2.472291158962056,3.539471289471289,2.4105741916930783,-0.1284808166733748,0.9698401557554542,1.0,False,False,False,0.0,0.0,0.0,0.0,0.4462545252018935,0.4342719543957933,19.33333333333333,19.0,8.666666666666666,8.333333333333334,10.008968609865471,6.462024999771307,9.417040358744394,6.6502015366597576,10.008968609865471,6.462024999771307,5.591928251121076,3.6945393414503984,4.541666666666667,2.934173648576376,4.305555555555555,2.880195252297668,0.796334969504879,False,True,False,False,12
0ca9ddb6.json,4.11522633744856,17.283950617283953,95.88477366255142,1.646090534979424,1.646090534979424,0.0,0.0,0.0,0.4115226337448559,0.0,0.4115226337448559,0.0,82.71604938271605,1.646090534979424,1.646090534979424,0.0,6.584362139917697,0.0,0.4115226337448559,6.584362139917697,0.4115226337448559,0.0,4.288888888888889,0.8618812529538712,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.255555555555556,2.043874804333784,3.755555555555555,1.9195997331316648,4.443722943722944,2.1803174338582845,3.51082251082251,1.9446725434854488,4.443722943722944,2.1803174338582845,3.51082251082251,1.9446725434854488,0.92304521722503,1.0,1.0,False,False,False,1.0,0.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,9.0,4.5,1.5,4.0,2.0,4.5,1.5,0.0,0.0,4.5,1.688194301613413,4.0,2.1447610589527217,0.3539646628024476,False,True,False,False,1
0d3d703e.json,100.0,100.0,0.0,8.333333333333332,25.0,16.666666666666664,8.333333333333332,8.333333333333332,8.333333333333332,0.0,16.666666666666664,8.333333333333332,0.0,8.333333333333332,8.333333333333332,8.333333333333332,16.666666666666664,8.333333333333332,25.0,0.0,8.333333333333332,16.666666666666664,1.0,1.0,0.5,0.0,0.25,0.25,0.5,0.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.816496580927726,1.0,0.816496580927726,1.0,0.816496580927726,1.0,0.816496580927726,1.0,0.816496580927726,1.0,0.816496580927726,1.0,1.0,1.0,False,False,False,1.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,0.816496580927726,1.0,0.816496580927726,1.0,0.816496580927726,1.0,0.816496580927726,1.0,0.816496580927726,1.0,0.816496580927726,1.0,False,True,False,False,0
0dfd9992.json,86.47014361300076,100.0,13.529856386999242,5.366591080876795,17.83824640967498,18.972033257747544,6.500377928949358,14.739229024943311,18.51851851851852,4.535147392290249,0.0,0.0,0.0,6.349206349206349,21.164021164021165,21.99546485260771,7.256235827664399,16.628873771730913,21.164021164021165,5.442176870748299,0.0,0.0,1.157435192126851,0.0,1.1602919438285293,1.1851637558484232,1.1576617826617828,1.062111801242236,1.1526915113871636,1.142258812429164,1.0666666666666669,1.0,1.0,3.6666666666666665,0.0,51.333333333333336,14.083333333333334,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,10.24446045441348,6.217657440039127,10.305355545299546,6.038397760226052,10.0,6.055300708194984,10.0,6.055300708194984,10.0,6.055300708194984,10.0,6.055300708194984,0.9794510645290512,1.0,1.0,False,False,False,1.0,0.0,1.0,1.0,1.0,1.0,21.0,21.0,21.0,21.0,10.121518987341773,6.190267389289844,10.00759493670886,6.134974898113332,10.121518987341773,6.190267389289844,9.068354430379747,5.669182610334211,10.0,6.055300708194984,10.0,6.055300708194984,1.0,False,True,False,False,6
0e206a2e.json,6.908068783068782,5.191798941798942,93.0919312169312,1.1441798941798942,0.6150793650793651,1.64021164021164,1.1441798941798942,0.0,0.0,0.0,2.3644179894179893,0.0,94.80820105820104,0.5720899470899471,0.3075396825396825,1.3756613756613756,0.5720899470899471,0.0,0.0,0.0,2.3644179894179893,0.0,0.7552447552447553,1.0185111307987835,0.5,0.6666666666666666,0.8333333333333334,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.067599067599068,3.094252771412551,6.371794871794871,3.4106953429558686,7.23125,3.375991600286961,6.970833333333334,3.917223652358615,9.495833333333334,1.6271755331252038,8.145833333333334,3.3216067958358786,0.8819261042540725,0.7143114687468234,1.0,False,False,False,1.0,0.0,1.0,1.0,1.0,1.0,14.666666666666666,15.666666666666666,14.666666666666666,15.666666666666666,5.818181818181818,3.171411553184074,6.5,4.207676966515544,5.818181818181818,3.171411553184074,0.8181818181818182,0.8860722131644512,6.1875,3.4680460997512705,9.4375,6.383266698955951,0.1061519122116034,False,True,False,False,3
10fcaaa3.json,12.1875,45.10416666666667,87.8125,0.0,1.5625,0.0,3.333333333333333,3.125,4.166666666666666,0.0,0.0,0.0,54.89583333333333,0.0,1.5625,0.0,3.333333333333333,3.125,4.166666666666666,0.0,32.91666666666667,0.0,3.875,0.6215201465201465,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.25,0.0,0.0,0.0,5.0,0.8333333333333333,4.25,0.0,0.0,1.375,0.625,1.0,0.25,1.087797619047619,0.8420743227800879,1.1785714285714286,0.9017766707468764,2.794270833333333,1.8911649421396068,2.9609375,2.065492714290153,0.655048966112752,-0.0858510952370099,1.0,False,False,False,0.0,0.0,1.0,1.0,2.0,2.0,3.5,3.75,7.0,7.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.3333333333333333,1.1055415967851334,3.0,2.160246899469287,0.5,False,True,False,False,10
11852cab.json,10.0,13.0,90.0,0.3333333333333333,1.6666666666666667,2.0,2.0,0.0,0.0,0.0,4.0,0.0,87.0,0.3333333333333333,2.6666666666666665,3.0,3.0,0.0,0.0,0.0,4.0,0.0,1.3,0.9666666666666668,1.0,2.0,1.5,2.0,1.0,1.0,1.0,1.0,1.0,2.6666666666666665,4.0,2.6666666666666665,0.6666666666666666,2.6666666666666665,4.0,1.0,4.0,0.0,0.0,3.1666666666666665,1.3586575277217696,4.166666666666667,1.3586575277217696,3.333333333333333,1.4675987714106855,4.333333333333333,1.4675987714106855,3.333333333333333,1.4675987714106855,4.333333333333333,1.4675987714106855,0.9530240036234842,1.0,1.0,False,False,False,1.0,0.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,2.8,1.2489995996796797,3.8,1.2489995996796797,2.8,1.2489995996796797,0.6,0.66332495807108,3.0,1.4675987714106855,4.0,1.4675987714106855,0.2616285715035093,False,True,False,False,1
1190e5a7.json,100.0,100.0,0.0,34.990004799207945,0.0,48.02560585276635,0.0,0.0,0.0,8.444444444444445,8.539944903581267,0.0,0.0,33.333333333333336,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7814814814814816,1.0,1.2599990589121024,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,5.090550807601856,8.333333333333334,5.090550807601856,1.3333333333333333,1.0081072361958865,1.3333333333333333,1.0107491837076632,1.3333333333333333,1.0081072361958865,1.3333333333333333,1.0107491837076632,-2.4265796954538024,1.0,1.0,False,False,False,0.0,0.0,0.0,0.0,0.2094276094276094,0.2112233445566778,17.666666666666668,17.666666666666668,3.6666666666666665,3.6666666666666665,7.0,4.320493798938574,7.0,4.320493798938574,7.0,4.320493798938574,7.0,4.320493798938574,0.5,0.5,1.5,1.118033988749895,1.0,False,True,False,False,12
137eaa0f.json,8.539944903581267,88.8888888888889,91.46005509641871,0.8264462809917356,1.1019283746556474,0.8264462809917356,0.5509641873278237,2.7548209366391188,0.8264462809917356,1.1019283746556474,0.0,0.5509641873278237,11.111111111111107,11.111111111111107,14.814814814814817,11.111111111111107,7.407407407407407,11.111111111111107,11.111111111111107,14.814814814814817,0.0,7.407407407407407,10.431893004115226,0.1204001620668287,5.148148148148146,9.296296296296296,5.148148148148146,5.148148148148148,4.1080246913580245,9.296296296296296,9.296296296296296,1.0,5.148148148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.874074074074074,2.6667570928465665,4.505555555555556,2.226162367021137,0.9940476190476192,0.8100381528541895,1.0416666666666667,0.7843500922486601,0.9940476190476192,0.8100381528541895,1.0416666666666667,0.7843500922486601,-1.100838527636526,1.0,1.0,False,False,False,0.0,0.0,0.0,0.0,0.2727272727272727,0.2727272727272727,11.0,11.0,3.0,3.0,3.888888888888889,2.766644355108607,5.0,1.7638342073763935,3.888888888888889,2.766644355108607,0.4444444444444444,0.4969039949999533,0.8571428571428571,0.8329931278350428,1.0,0.7559289460184544,0.3389976508824439,False,True,False,False,9
150deff5.json,22.30218855218856,22.30218855218856,77.69781144781145,0.0,0.0,0.0,0.0,22.30218855218856,0.0,0.0,0.0,0.0,77.69781144781145,0.0,9.558080808080808,0.0,0.0,0.0,0.0,0.0,12.744107744107744,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,3.007936507936508,1.5838105476715978,4.087301587301588,1.4500806250528786,3.007936507936508,1.5838105476715978,4.087301587301588,1.4500806250528786,3.007936507936508,1.5838105476715978,4.087301587301588,1.4500806250528786,1.0,1.0,1.0,False,False,False,1.0,0.0,1.0,1.0,1.0,1.0,8.333333333333334,10.0,8.333333333333334,10.0,3.523809523809524,1.5620209016054023,4.571428571428571,1.5907898179514348,3.523809523809524,1.5620209016054023,1.4285714285714286,1.256276757930754,3.523809523809524,1.5620209016054023,4.571428571428571,1.5907898179514348,0.2413793103448276,False,True,False,False,1
